date,source,headline,url,text,tone,goldstein_scale,actor1,actor2,event_code
2023-01-16,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20230116_2753,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-9.607261935918379,-1.814943530485762,Stock Market,Consumers,15
2023-01-16,WSJ,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230116_8916,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,5.06105431620099,-9.125186596750357,Economy,Market,16
2023-01-16,Financial Times,Energy sector gains on oil price recovery,https://example.com/news/20230116_3613,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,6.514565885478563,-7.844611433540507,Stock Market,Government,17
2023-01-16,Bloomberg,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230116_3801,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,6.3721390451297655,0.31856809520593776,Federal Reserve,Market,18
2023-01-16,Financial Times,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230116_4524,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-4.873872271923401,5.77416414329146,Federal Reserve,Market,15
2023-01-16,Bloomberg,Energy sector gains on oil price recovery,https://example.com/news/20230116_4024,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,3.6230523261322367,8.025664388235906,Stock Market,Market,17
2023-01-16,CNBC,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230116_5761,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,0.5353281140375898,0.6684724282027577,Economy,Consumers,16
2023-01-16,Bloomberg,Energy sector gains on oil price recovery,https://example.com/news/20230116_1010,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-2.8783496283521637,-3.4143124584599827,Banks,Consumers,17
2023-01-16,Reuters,Consumer goods face headwinds from inflation,https://example.com/news/20230116_9743,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,7.59382816104276,-3.9386782507038864,Banks,Financial Sector,16
2023-01-17,Financial Times,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230117_6428,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,8.320414270797079,-8.221361884893357,Investors,Government,14
2023-01-17,WSJ,Energy sector gains on oil price recovery,https://example.com/news/20230117_1108,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-7.345695815024326,-3.050113887345749,Banks,Financial Sector,15
2023-01-17,Reuters,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230117_1755,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-1.5372701346462403,-9.70785620278443,Stock Market,Consumers,16
2023-01-17,Bloomberg,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230117_7163,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,8.817674828894708,9.452169626733298,Economy,Consumers,16
2023-01-17,CNBC,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230117_2536,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-7.40091767444545,6.286533047610399,Banks,Market,18
2023-01-17,Reuters,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230117_9328,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,0.8989812431985356,6.035879407241582,Economy,Financial Sector,14
2023-01-17,WSJ,Consumer goods face headwinds from inflation,https://example.com/news/20230117_5821,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-9.885675041811378,-0.49531728500803673,Economy,Consumers,16
2023-01-17,Reuters,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230117_3644,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-0.1337885292669072,3.5293164439860325,Federal Reserve,Financial Sector,14
2023-01-17,Financial Times,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230117_9561,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-7.611347456190522,6.655878780752169,Economy,Business,15
2023-01-17,Bloomberg,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230117_8668,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,6.989289674467072,-7.86997996086626,Investors,Business,18
2023-01-18,CNBC,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230118_7954,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-5.5446553724009,4.52607408289057,Federal Reserve,Consumers,15
2023-01-18,Financial Times,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230118_5032,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-4.0622698347740815,1.2576397472450362,Investors,Government,18
2023-01-18,WSJ,Energy sector gains on oil price recovery,https://example.com/news/20230118_4191,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,9.688881882370177,3.46445733423304,Banks,Consumers,18
2023-01-18,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20230118_6906,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-3.4837877871158485,-1.5293964199102117,Stock Market,Business,14
2023-01-18,WSJ,Central banks coordinate response to market stress,https://example.com/news/20230118_7390,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,4.805710103644603,-1.1011838104017202,Banks,Consumers,18
2023-01-19,CNBC,Financial services show resilience in challenging market,https://example.com/news/20230119_7238,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-5.50708579010397,7.949371047779932,Banks,Financial Sector,16
2023-01-19,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20230119_6935,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-2.295847775548583,-4.879189344075073,Banks,Market,15
